Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
1.4827402797992875,0.8037068917399149,blue pill,red fish,0.3237539287840698,2.434690948575735,steak,left,0.9196999378036708,1.5791573049500585,19
1.3969359472934544,0.7777854861254003,blue pill,red fish,0.038815828125944765,-8.719649356789887,mystery meat,right,-0.5373342533130199,0.8643247978761792,17
-6.497304172950629,0.5624317248177195,blue pill,two fish,1.0471652019507192,-8.299587592482567,steak,right,-7.094563216669485,-2.060918752104044,11
-7.3970513101044375,0.6027572813924993,red pill,blue fish,2.0032543589824923,2.5983336800709367,chicken,left,-5.333271586569026,-2.7903603855520487,13
-4.615114235194383,0.7792569179694437,red pill,blue fish,1.6769145689849208,-8.983200285583735,chicken,right,2.674190765246749,-2.8897119918838143,12
-0.8747879886240368,0.7113294971369977,blue pill,two fish,3.6277424798207845,0.6656817300245166,steak,right,-11.526576172327623,-5.002046171575785,17
5.244048387978877,0.8455776661048954,red pill,red fish,0.04463675223534588,-2.8089223662391305,chicken,left,4.340756138553843,-4.551141471602023,14
-0.07065065103354184,0.49841460030453577,blue pill,two fish,0.20784468811070392,6.022993754595518,chicken,left,-3.090247737709433,-6.901859571225941,16
0.7234964388556957,0.8939016815646333,red pill,one fish,1.8484727108912735,7.702934653498232,chicken,left,-2.1530351124238223,-8.230014150030911,17
-6.583871161082925,0.4453491091936326,blue pill,two fish,5.930413106027535,2.1616017119958997,mystery meat,right,-2.1616475062910467,-8.311671018600464,13
-2.6347901163141,0.4701572115552281,blue pill,blue fish,1.519819330990202,-4.816390736959875,steak,left,-12.932308348827064,-0.33800004981458187,19
-0.5511068554450747,0.708000558852515,blue pill,red fish,0.2599486142052661,-9.61241152137518,chicken,right,-14.848179805558175,9.705803240649402,13
4.096385071734601,0.7834777523085903,red pill,blue fish,0.7136402030626746,-3.90374974347651,mystery meat,right,-17.811591281788424,3.7673754757270217,11
-4.020825136673441,0.7475697142024985,red pill,blue fish,2.9431083283646657,-7.555282060056925,mystery meat,left,-15.176460186485201,-1.838311548344791,11
-7.287908110119398,0.6603980165524338,blue pill,blue fish,0.4470505467241136,-4.509091111831367,steak,left,3.5110038716811687,-8.791072401218116,13
-5.012665565470356,0.7301771834073628,blue pill,blue fish,0.08970921313028234,0.27729636058211327,mystery meat,left,-7.421469489345327,-5.686035300604999,10
-5.127733505279025,0.7143003610619431,blue pill,one fish,1.6790648963877552,4.146609911695123,chicken,left,-19.348339083371684,-1.387109444476664,13
-6.050926915559362,0.6260778584974331,red pill,blue fish,0.6676396577973924,4.025741312652826,mystery meat,left,-4.216375509276986,-1.4550495240837336,18
-5.339247246413701,0.7613213967151458,blue pill,one fish,0.20974809922083854,-3.767813825979829,mystery meat,right,-15.710005040746182,4.85376724973321,17
-6.915368126225444,0.41416328325442225,red pill,one fish,0.3016160617048496,8.871273971162736,steak,left,-17.383644967339933,4.307632273994386,18
-1.3459052215972596,0.6670190736276513,red pill,blue fish,0.41703150606686895,1.5189398033544421,mystery meat,right,-14.209080591099337,9.125104565173388,15
2.457191270328435,0.7463863671813336,blue pill,red fish,6.122460304339978,-9.036400634795427,steak,right,-4.860276128165424,-8.497162265703082,13
-9.453486663292832,0.732652175967593,blue pill,red fish,0.19207180373226398,-4.235158674418926,chicken,right,-11.49290343048051,-0.9055573586374521,15
0.4583950811369677,0.7455841465107119,blue pill,two fish,0.5105153639103,-5.5280547216534615,chicken,left,1.711692784447223,6.979224048554897,15
-4.67619608009298,0.8985409712547953,red pill,blue fish,0.7346241824463084,6.438362565822899,mystery meat,right,-14.743602746166289,-4.913448640145361,20
-1.1003219196944403,0.7682250867907331,blue pill,one fish,0.5637028681872907,7.83413355704397,mystery meat,right,-12.592727806186303,2.2324069123715162,14
1.170215133570208,0.4272728432887079,red pill,two fish,2.1829034613270326,7.514990312047303,steak,right,-0.28946059639565647,-5.295073003508151,12
-4.889340827360602,0.8941991692077618,red pill,one fish,0.07393861548059233,-9.618232101202011,chicken,right,-10.001804335042834,6.094848560169339,13
-9.580322906557363,0.5098401837828713,red pill,two fish,0.250575887388927,-8.300642473623157,chicken,right,1.3175276818219572,2.4438186455518007,13
-8.04168733848,0.6727206030289694,blue pill,two fish,0.03218646739627404,-2.079601949080825,steak,right,-5.754442517645657,1.1764794401824474,17
-0.8418980925439943,0.8828026051280354,blue pill,two fish,0.9194215141670113,8.030122695490718,mystery meat,right,-2.659785315627232,6.414182875305414,11
-0.6762849801350808,0.8056072102450911,red pill,red fish,0.32247111145441365,9.110310268588364,chicken,right,-17.90304945781827,-3.4488643193617463,13
-3.168107493310281,0.8510021002901815,blue pill,one fish,0.22645415125379223,7.5186939630657434,steak,right,2.4851205537561327,-7.226167619228363,14
-6.596883269133105,0.8881999306816217,red pill,one fish,0.6225160753365224,0.386465759947896,chicken,right,-3.7765688018407673,-4.242623685859144,14
-2.6760534920717256,0.721063758192609,red pill,blue fish,1.6615521890226663,8.51732850074768,mystery meat,left,-10.583220729604363,7.780912141315639,19
0.5645732092338136,0.8682990228807319,red pill,red fish,1.3635257351040935,-8.361480622552335,mystery meat,left,-17.518838988617063,-5.753775350749493,12
-2.1454031578831376,0.9286760474877678,red pill,two fish,2.8456999924078006,2.0591740356758237,steak,left,0.7727965374942869,3.4468274284154177,12
-10.390110317121756,0.7153297965251713,red pill,two fish,0.10650586000277178,-9.97086085844785,steak,right,-1.8373004090972245,-7.274128212593496,12
-3.436615203623097,0.9546537247102791,red pill,one fish,0.8844201964003184,9.462872561998665,chicken,right,0.807336427969858,-1.1250546108931303,17
-3.3968381553149465,0.7907527104685859,red pill,two fish,0.2237197692883044,3.5006752936169505,mystery meat,left,-2.40487088332884,-8.15654597710818,16
-4.515414151906604,0.9447636440312185,blue pill,blue fish,0.3109306971150978,-4.514177339151502,steak,right,-0.8037135691847652,0.8019544743001461,21
-3.1511303539165105,0.5395341087876163,red pill,blue fish,0.6140159680819848,-7.1442069904878736,mystery meat,left,-18.445857741171494,9.894214561209083,16
-3.3792700074539717,0.8628292202067523,red pill,two fish,5.943065366799735,0.716947284527123,mystery meat,left,-18.430426232516766,-9.75748528726399,16
-5.938137592154897,0.4993018777266042,red pill,one fish,1.2827585892697968,2.2432708786800504,chicken,right,-4.851887199329212,-4.039688473567367,14
-4.888386132790977,0.7080434641761931,blue pill,blue fish,0.5085522446838455,3.711273781955242,chicken,left,-3.662358927540481,3.5166601417586207,11
-7.445155214627797,0.6946872231827473,blue pill,red fish,1.0322326466789908,-0.6482495553791523,chicken,left,-5.2061046462040395,2.008078624494374,14
-6.375372979739171,0.48625686644429145,blue pill,blue fish,3.0740415846952684,9.570790086872876,chicken,left,0.011498808162286878,0.34011604730039835,14
-6.277469919795645,0.6017914179235999,blue pill,red fish,8.074588175766834,-0.10976104531437159,chicken,left,-2.3078874847851694,3.6457430757582188,14
-8.500040518510165,0.808143953910057,blue pill,one fish,0.7516792327602555,8.972188192419708,mystery meat,left,1.7246014508418739,1.491144490428269,14
-0.6082080687002795,0.8388831756945533,blue pill,blue fish,0.12847999631224044,8.462465042248368,chicken,right,-1.2582652259152383,-7.552193962037563,15
-2.6079502222884776,0.795837644607039,blue pill,red fish,2.2070561879453927,8.294302327558398,mystery meat,right,1.0922774102073163,1.7997205164283514,20
-6.403223297590893,0.6160963699256045,red pill,two fish,1.2368474869492951,3.1456493493169546,steak,right,-16.247755567310378,6.106281075626612,12
-10.966245880817123,0.7045586279851223,red pill,two fish,0.07633495581244425,-9.84184121247381,chicken,left,3.0936219508294016,-9.493257571011782,11
-2.5288502822133867,0.80186403226433,blue pill,one fish,0.029657342115735657,-2.6218768255785108,steak,right,3.594895703718066,3.6660272860899568,20
2.5362587256146907,0.8255956366302933,red pill,blue fish,0.5897361975546697,-6.070846039801836,mystery meat,left,4.770697200438008,7.106428132392466,15
-1.5650733125369314,0.8709808153347701,red pill,red fish,0.26064791447479696,-5.692356117069721,chicken,left,4.094607884762809,3.1221517454832792,15
-4.39683051384179,0.657324254207948,red pill,red fish,3.0704694009726508,4.261347088031471,steak,left,-1.0720052337273955,-2.2551571391522884,18
