Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-6.298759813865267,0.6613664957258748,blue pill,red fish,1.577623250453162,-4.189543630927801,steak,right,-5.951981722610071,-8.214724212884903,11
-7.710864763756062,0.9212890526428479,blue pill,two fish,0.0031644548716725737,-2.4010814260691404,steak,right,-15.439508487470448,9.733143812045455,18
-2.4582317179522652,0.6833574915031573,red pill,blue fish,2.289906344174836,7.74330101441592,steak,right,-18.147071769926697,0.7650475483387709,10
2.590709840997384,0.7915145755984608,blue pill,two fish,1.2795024786815057,-1.945329257287085,steak,right,-10.286635613301769,0.3560689277946949,15
-3.579417253346897,0.5527269934692368,red pill,one fish,2.075535306446111,-8.090716013684869,chicken,left,-6.293739062966779,6.780661679804325,14
-4.563882104958233,0.7054885678370483,blue pill,one fish,0.11708379267879526,-6.076683378778398,steak,right,-1.8734939093701541,-5.056662610732019,12
-1.6603624532538803,0.7954757566360418,red pill,one fish,0.34468101962291,0.6674945587292314,steak,right,-1.446671998128295,-9.91058166604489,14
-6.897491044832294,0.4855193290324249,red pill,red fish,0.9212208278257968,-9.200277985073626,chicken,right,-9.6273591555655,-0.712172077037394,20
-2.6325576462242286,0.5781711732519325,blue pill,two fish,1.0463086691007295,4.668023185804486,chicken,left,-11.299205919494852,-6.249243970960379,20
-0.8829118933389677,0.7375492094548981,blue pill,blue fish,1.2368426151595135,8.880622028373182,chicken,right,4.285953113576397,9.028674392029643,16
-3.5665122208161844,0.7295157529206724,red pill,blue fish,1.7890583851229414,8.757956181652844,chicken,left,-5.47522536246106,8.684644759632647,20
-0.26883765416895766,0.6205745891253216,red pill,blue fish,1.0658458590310547,4.584667235612869,steak,left,-5.7151271076872945,-1.8075737077742815,14
-7.637415623941918,0.8159451641881266,red pill,one fish,1.7802354408292766,3.6103364638984203,mystery meat,left,-12.75220018462278,-7.751362277194858,14
-3.506359937576347,0.6943542806720443,red pill,red fish,1.381631615750687,3.1304751336574554,chicken,right,3.8322740653529763,7.216605045832694,11
